,Attr,Station,Time,Day,Min_mile,Max_mile,Min_day,Max_day,Unit,Track
1061,arv,22,1108,0,0,7000,0,2,D,47
1062,arv,6,1200,0,0,7000,0,2,D,21
1063,arv,0,1295,0,0,7000,0,2,D,4
1064,arv,16,1362,0,0,7000,0,2,D,38
1065,arv,0,494,0,0,7000,0,2,D,2
1066,arv,6,592,0,0,7000,0,2,D,20
1067,arv,0,712,0,0,7000,0,2,D,2
1068,arv,6,815,0,0,7000,0,2,D,20
1069,arv,0,896,0,0,7000,0,2,D,0
1070,arv,6,1011,0,0,7000,0,2,D,20
1071,arv,0,1161,0,0,7000,0,2,D,3
1072,arv,15,1290,0,0,7000,0,2,D,37
1073,arv,30,554,0,0,7000,0,2,D,57
1074,arv,14,851,0,0,7000,0,2,D,36
1075,arv,15,1057,0,0,7000,0,2,D,37
1076,arv,12,1240,0,0,7000,0,2,D,32
1077,arv,0,1291,0,0,7000,0,2,D,0
1078,arv,0,711,0,0,7000,0,2,D2,0
1079,arv,2,798,0,0,7000,0,2,D2,10
1080,arv,0,930,0,0,7000,0,2,D2,1
1081,arv,2,1032,0,0,7000,0,2,D2,11
1082,arv,24,1076,0,0,7000,0,2,D2,49
1083,arv,2,1113,0,0,7000,0,2,D2,10
1084,arv,0,1199,0,0,7000,0,2,D2,1
1085,arv,2,1287,0,0,7000,0,2,D2,10
1086,arv,24,1337,0,0,7000,0,2,D2,50
1087,arv,2,442,0,0,7000,0,2,D2,10
1088,arv,0,537,0,0,7000,0,2,D2,0
1089,arv,2,657,0,0,7000,0,2,D2,10
1090,arv,0,748,0,0,7000,0,2,D2,0
1091,arv,2,857,0,0,7000,0,2,D2,11
1092,arv,0,950,0,0,7000,0,2,D2,2
1093,arv,2,1050,0,0,7000,0,2,D2,10
1094,arv,0,1150,0,0,7000,0,2,D2,0
1095,arv,1,1271,0,0,7000,0,2,D2,7
1096,arv,8,654,0,0,7000,0,2,G,25
1097,arv,27,1025,0,0,7000,0,2,G,53
1098,arv,0,1417,0,0,7000,0,2,G,0
1099,arv,0,576,0,0,7000,0,2,G,1
1100,arv,1,768,0,0,7000,0,2,G,6
1101,arv,0,1016,0,0,7000,0,2,G,2
1102,arv,38,1178,0,0,7000,0,2,G,65
1103,arv,24,1270,0,0,7000,0,2,G,49
1104,arv,3,1395,0,0,7000,0,2,G,14
1105,arv,6,645,0,0,7000,0,2,D,21
1106,arv,12,778,0,0,7000,0,2,D,33
1107,arv,6,935,0,0,7000,0,2,D,22
1108,arv,8,1095,0,0,7000,0,2,D,25
1109,arv,16,1204,0,0,7000,0,2,D,38
1110,arv,12,1304,0,0,7000,0,2,D,32
1111,arv,21,531,0,0,7000,0,2,D,45
1112,arv,14,683,0,0,7000,0,2,D,35
1113,arv,21,825,0,0,7000,0,2,D,46
1114,arv,12,948,0,0,7000,0,2,D,32
1115,arv,0,1156,0,0,7000,0,2,D,2
1116,arv,7,791,0,0,7000,0,2,D2,23
1117,arv,0,1067,0,0,7000,0,2,D2,0
1118,arv,7,1320,0,0,7000,0,2,D2,23
1119,arv,0,755,0,0,7000,0,2,D2,1
1120,arv,7,1019,0,0,7000,0,2,D2,23
1121,arv,1,1374,0,0,7000,0,2,D2,7
1122,arv,6,695,0,0,7000,0,2,D,20
1123,arv,0,778,0,0,7000,0,2,D,0
1124,arv,28,1356,0,0,7000,0,2,D,55
1125,arv,8,992,0,0,7000,0,2,D,25
1126,arv,0,1087,0,0,7000,0,2,D,2
1127,arv,0,618,0,0,7000,0,2,G2,1
1128,arv,2,704,0,0,7000,0,2,G2,10
1129,arv,0,786,0,0,7000,0,2,G2,1
1130,arv,2,893,0,0,7000,0,2,G2,10
1131,arv,0,1008,0,0,7000,0,2,G2,1
1132,arv,33,1053,0,0,7000,0,2,G2,60
1133,arv,0,1113,0,0,7000,0,2,G2,0
1134,arv,2,1203,0,0,7000,0,2,G2,11
1135,arv,0,1291,0,0,7000,0,2,G2,3
1136,arv,1,1392,0,0,7000,0,2,G2,6
1137,arv,0,798,0,0,7000,0,2,G,2
1138,arv,25,1314,0,0,7000,0,2,G,51
1139,arv,0,940,0,0,7000,0,2,G,0
1140,arv,11,1359,0,0,7000,0,2,G,30
1141,arv,23,420,0,0,7000,0,2,G2,48
1142,arv,2,498,0,0,7000,0,2,G2,10
1143,arv,0,658,0,0,7000,0,2,G2,1
1144,arv,2,740,0,0,7000,0,2,G2,10
1145,arv,0,850,0,0,7000,0,2,G2,2
1146,arv,2,941,0,0,7000,0,2,G2,11
1147,arv,0,1080,0,0,7000,0,2,G2,1
1148,arv,2,1165,0,0,7000,0,2,G2,10
1149,arv,0,1313,0,0,7000,0,2,G2,0
1150,arv,2,567,0,0,7000,0,2,G2,11
1151,arv,0,696,0,0,7000,0,2,G2,1
1152,arv,2,812,0,0,7000,0,2,G2,12
1153,arv,0,902,0,0,7000,0,2,G2,1
1154,arv,2,1020,0,0,7000,0,2,G2,10
1155,arv,0,1139,0,0,7000,0,2,G2,1
1156,arv,1,1259,0,0,7000,0,2,G2,6
1157,arv,17,615,0,0,7000,0,2,D2,39
1158,arv,5,812,0,0,7000,0,2,D2,18
1159,arv,4,938,0,0,7000,0,2,D2,16
1160,arv,5,1072,0,0,7000,0,2,D2,18
1161,arv,1,1325,0,0,7000,0,2,D2,7
1162,arv,7,762,0,0,7000,0,2,D2,24
1163,arv,0,1019,0,0,7000,0,2,D2,3
1164,arv,7,1274,0,0,7000,0,2,D2,23
1165,arv,0,679,0,0,7000,0,2,D2,0
1166,arv,7,953,0,0,7000,0,2,D2,23
1167,arv,4,1419,0,0,7000,0,2,D2,16
1168,arv,11,876,0,0,7000,0,2,G,30
1169,arv,0,1283,0,0,7000,0,2,G,1
1170,arv,1,1383,0,0,7000,0,2,G,9
1171,arv,11,765,0,0,7000,0,2,G,30
1172,arv,0,1180,0,0,7000,0,2,G,0
1173,arv,1,1309,0,0,7000,0,2,G,7
1174,arv,26,486,0,0,7000,0,2,G2,52
1175,arv,1,631,0,0,7000,0,2,G2,7
1176,arv,21,807,0,0,7000,0,2,G2,45
1177,arv,1,962,0,0,7000,0,2,G2,7
1178,arv,26,1025,0,0,7000,0,2,G2,52
1179,arv,1,1174,0,0,7000,0,2,G2,7
1180,arv,9,1235,0,0,7000,0,2,G2,28
1181,arv,1,1320,0,0,7000,0,2,G2,6
1182,arv,26,1397,0,0,7000,0,2,G2,52
1183,arv,1,473,0,0,7000,0,2,G2,7
1184,arv,29,603,0,0,7000,0,2,G2,56
1185,arv,1,726,0,0,7000,0,2,G2,6
1186,arv,9,787,0,0,7000,0,2,G2,27
1187,arv,1,854,0,0,7000,0,2,G2,8
1188,arv,9,955,0,0,7000,0,2,G2,28
1189,arv,1,1016,0,0,7000,0,2,G2,6
1190,arv,29,1156,0,0,7000,0,2,G2,56
1191,arv,1,1289,0,0,7000,0,2,G2,6
1192,arv,9,1348,0,0,7000,0,2,G2,27
1193,arv,1,1402,0,0,7000,0,2,G2,9
1194,arv,34,807,0,0,7000,0,2,G,61
1195,arv,3,1134,0,0,7000,0,2,G,13
1196,arv,10,1255,0,0,7000,0,2,G,29
1197,arv,3,650,0,0,7000,0,2,G,14
1198,arv,34,990,0,0,7000,0,2,G,61
1199,arv,3,1330,0,0,7000,0,2,G,13
1200,arv,18,979,0,0,7000,0,2,D2,41
1201,arv,35,1400,0,0,7000,0,2,D2,62
1202,arv,18,834,0,0,7000,0,2,D2,40
1203,arv,1,1371,0,0,7000,0,2,D2,6
1204,arv,24,471,0,0,7000,0,2,D2,49
1205,arv,18,1032,0,0,7000,0,2,D2,40
1206,arv,4,1379,0,0,7000,0,2,D2,16
1207,arv,3,1046,0,0,7000,0,2,D,13
1208,arv,40,1131,0,0,7000,0,2,D,67
1209,arv,41,1281,0,0,7000,0,2,D,68
1210,arv,3,540,0,0,7000,0,2,D,13
1211,arv,39,1176,0,0,7000,0,2,D,66
1212,arv,31,489,0,0,7000,0,2,G2,58
1213,arv,42,683,0,0,7000,0,2,G2,69
1214,arv,6,910,0,0,7000,0,2,G2,21
1215,arv,2,1170,0,0,7000,0,2,G2,12
1216,arv,0,1360,0,0,7000,0,2,G2,1
1217,arv,12,492,0,0,7000,0,2,G2,32
1218,arv,1,646,0,0,7000,0,2,G2,6
1219,arv,43,733,0,0,7000,0,2,G2,70
1220,arv,1,846,0,0,7000,0,2,G2,6
1221,arv,14,1042,0,0,7000,0,2,G2,35
1222,arv,1,1214,0,0,7000,0,2,G2,6
1223,arv,1,687,0,0,7000,0,2,D,7
1224,arv,9,756,0,0,7000,0,2,D,27
1225,arv,1,823,0,0,7000,0,2,D,7
1226,arv,29,1001,0,0,7000,0,2,D,56
1227,arv,1,1146,0,0,7000,0,2,D,6
1228,arv,26,1263,0,0,7000,0,2,D,52
1229,arv,23,751,0,0,7000,0,2,G,48
1230,arv,27,1092,0,0,7000,0,2,G,54
1231,arv,1,1392,0,0,7000,0,2,G,7
1232,arv,5,726,0,0,7000,0,2,G,19
1233,arv,27,962,0,0,7000,0,2,G,53
1234,arv,5,1167,0,0,7000,0,2,G,18
1235,arv,4,1274,0,0,7000,0,2,G,16
1236,arv,5,708,0,0,7000,0,2,D2,18
1237,arv,4,820,0,0,7000,0,2,D2,16
1238,arv,5,941,0,0,7000,0,2,D2,18
1239,arv,17,1120,0,0,7000,0,2,D2,39
1240,arv,4,1226,0,0,7000,0,2,D2,17
1241,arv,35,1318,0,0,7000,0,2,D2,62
1242,arv,5,672,0,0,7000,0,2,D2,18
1243,arv,1,946,0,0,7000,0,2,D2,6
1244,arv,5,1196,0,0,7000,0,2,D2,18
1245,arv,4,1298,0,0,7000,0,2,D2,17
1246,arv,25,842,0,0,7000,0,2,G,51
1247,arv,1,1377,0,0,7000,0,2,G,8
1248,arv,10,631,0,0,7000,0,2,D2,29
1249,arv,3,727,0,0,7000,0,2,D2,14
1250,arv,10,835,0,0,7000,0,2,D2,29
1251,arv,3,951,0,0,7000,0,2,D2,13
1252,arv,10,1066,0,0,7000,0,2,D2,29
1253,arv,3,1175,0,0,7000,0,2,D2,13
1254,arv,10,1328,0,0,7000,0,2,D2,29
1255,arv,10,510,0,0,7000,0,2,D2,29
1256,arv,3,626,0,0,7000,0,2,D2,13
1257,arv,10,746,0,0,7000,0,2,D2,29
1258,arv,3,864,0,0,7000,0,2,D2,13
1259,arv,10,966,0,0,7000,0,2,D2,29
1260,arv,3,1062,0,0,7000,0,2,D2,14
1261,arv,10,1164,0,0,7000,0,2,D2,29
1262,arv,3,1279,0,0,7000,0,2,D2,14
1263,arv,19,539,0,0,7000,0,2,G2,42
1264,arv,3,711,0,0,7000,0,2,G2,13
1265,arv,44,825,0,0,7000,0,2,G2,71
1266,arv,3,957,0,0,7000,0,2,G2,14
1267,arv,19,1111,0,0,7000,0,2,G2,43
1268,arv,3,1257,0,0,7000,0,2,G2,13
1269,arv,19,1409,0,0,7000,0,2,G2,42
1270,arv,3,598,0,0,7000,0,2,G2,13
1271,arv,19,737,0,0,7000,0,2,G2,42
1272,arv,3,892,0,0,7000,0,2,G2,13
1273,arv,19,1052,0,0,7000,0,2,G2,42
1274,arv,3,1287,0,0,7000,0,2,G2,13
1275,arv,4,693,0,0,7000,0,2,G2,16
1276,arv,13,913,0,0,7000,0,2,G2,34
1277,arv,8,1370,0,0,7000,0,2,G2,25
1278,arv,13,864,0,0,7000,0,2,G2,34
1279,arv,4,1076,0,0,7000,0,2,G2,16
1280,arv,13,1287,0,0,7000,0,2,G2,34
1281,arv,36,1036,0,0,7000,0,2,G2,63
1282,arv,13,1147,0,0,7000,0,2,G2,34
1283,arv,4,1316,0,0,7000,0,2,G2,16
1284,arv,13,695,0,0,7000,0,2,G2,34
1285,arv,36,779,0,0,7000,0,2,G2,63
1286,arv,0,1276,0,0,7000,0,2,G2,0
1287,arv,7,813,0,0,7000,0,2,D2,24
1288,arv,0,1098,0,0,7000,0,2,D2,0
1289,arv,7,861,0,0,7000,0,2,G2,23
1290,arv,9,1221,0,0,7000,0,2,G2,27
1291,arv,4,713,0,0,7000,0,2,G2,17
1292,arv,9,1092,0,0,7000,0,2,G2,27
1293,arv,0,1289,0,0,7000,0,2,G2,2
1294,arv,18,960,0,0,7000,0,2,G2,40
1295,arv,4,1219,0,0,7000,0,2,G2,16
1296,arv,18,725,0,0,7000,0,2,G2,40
1297,arv,0,1252,0,0,7000,0,2,G2,0
1298,arv,14,1883,1,0,7000,0,2,D,35
1299,arv,6,2077,1,0,7000,0,2,D,20
1300,arv,14,2286,1,0,7000,0,2,D,35
1301,arv,15,2538,1,0,7000,0,2,D,37
1302,arv,20,2779,1,0,7000,0,2,D,44
1303,arv,16,1935,1,0,7000,0,2,D,38
1304,arv,8,2037,1,0,7000,0,2,D,25
1305,arv,6,2176,1,0,7000,0,2,D,20
1306,arv,14,2351,1,0,7000,0,2,D,36
1307,arv,6,2580,1,0,7000,0,2,D,20
1308,arv,20,2827,1,0,7000,0,2,D,44
1309,arv,4,2307,1,0,7000,0,2,D,16
1310,arv,22,2512,1,0,7000,0,2,D,47
1311,arv,30,2659,1,0,7000,0,2,D,57
1312,arv,0,2824,1,0,7000,0,2,D,0
1313,arv,31,1810,1,0,7000,0,2,G,58
1314,arv,8,1914,1,0,7000,0,2,G,25
1315,arv,9,2103,1,0,7000,0,2,G,27
1316,arv,0,2250,1,0,7000,0,2,G,0
1317,arv,9,2386,1,0,7000,0,2,G,27
1318,arv,4,2730,1,0,7000,0,2,G,16
1319,arv,4,2070,1,0,7000,0,2,G,16
1320,arv,32,2156,1,0,7000,0,2,G,59
1321,arv,17,2325,1,0,7000,0,2,G,39
1322,arv,32,2486,1,0,7000,0,2,G,59
1323,arv,0,2839,1,0,7000,0,2,G,0
1324,arv,10,2107,1,0,7000,0,2,G,29
1325,arv,20,2497,1,0,7000,0,2,G,44
1326,arv,9,2773,1,0,7000,0,2,G,27
1327,arv,0,2011,1,0,7000,0,2,G,0
1328,arv,2,2129,1,0,7000,0,2,G,11
1329,arv,0,2282,1,0,7000,0,2,G,0
1330,arv,23,2369,1,0,7000,0,2,G,48
1331,arv,0,2442,1,0,7000,0,2,G,0
1332,arv,2,2560,1,0,7000,0,2,G,11
1333,arv,23,2659,1,0,7000,0,2,G,48
1334,arv,3,2821,1,0,7000,0,2,G,13
1335,arv,7,2183,1,0,7000,0,2,D2,23
1336,arv,3,2509,1,0,7000,0,2,D2,15
1337,arv,7,2856,1,0,7000,0,2,D2,23
1338,arv,0,2252,1,0,7000,0,2,D2,3
1339,arv,7,2530,1,0,7000,0,2,D2,23
1340,arv,0,2796,1,0,7000,0,2,D2,0
1341,arv,0,1994,1,0,7000,0,2,G,2
1342,arv,11,2429,1,0,7000,0,2,G,30
1343,arv,0,2827,1,0,7000,0,2,G,1
1344,arv,0,1936,1,0,7000,0,2,G,4
1345,arv,11,2332,1,0,7000,0,2,G,31
1346,arv,0,2740,1,0,7000,0,2,G,5
1347,arv,1,2842,1,0,7000,0,2,G,8
1348,arv,22,2166,1,0,7000,0,2,D2,47
1349,arv,5,2473,1,0,7000,0,2,D2,18
1350,arv,20,2873,1,0,7000,0,2,D2,44
1351,arv,16,2064,1,0,7000,0,2,D2,38
1352,arv,14,2182,1,0,7000,0,2,D2,35
1353,arv,0,2269,1,0,7000,0,2,D2,1
1354,arv,20,2403,1,0,7000,0,2,D2,44
1355,arv,4,2766,1,0,7000,0,2,D2,17
1356,arv,6,1909,1,0,7000,0,2,D,20
1357,arv,8,2051,1,0,7000,0,2,D,26
1358,arv,21,2173,1,0,7000,0,2,D,45
1359,arv,8,2324,1,0,7000,0,2,D,25
1360,arv,16,2481,1,0,7000,0,2,D,38
1361,arv,8,2594,1,0,7000,0,2,D,25
1362,arv,6,2755,1,0,7000,0,2,D,20
1363,arv,12,2005,1,0,7000,0,2,D,32
1364,arv,16,2104,1,0,7000,0,2,D,38
1365,arv,12,2202,1,0,7000,0,2,D,32
1366,arv,6,2335,1,0,7000,0,2,D,20
1367,arv,0,2475,1,0,7000,0,2,D,0
1368,arv,15,1905,1,0,7000,0,2,D,37
1369,arv,0,2073,1,0,7000,0,2,D,0
1370,arv,15,2198,1,0,7000,0,2,D,37
1371,arv,22,2341,1,0,7000,0,2,D,47
1372,arv,15,2442,1,0,7000,0,2,D,37
1373,arv,22,2548,1,0,7000,0,2,D,47
1374,arv,6,2640,1,0,7000,0,2,D,21
1375,arv,0,2735,1,0,7000,0,2,D,4
1376,arv,16,2802,1,0,7000,0,2,D,38
1377,arv,0,1934,1,0,7000,0,2,D,2
1378,arv,6,2032,1,0,7000,0,2,D,20
1379,arv,0,2152,1,0,7000,0,2,D,2
1380,arv,6,2255,1,0,7000,0,2,D,20
1381,arv,0,2336,1,0,7000,0,2,D,0
1382,arv,6,2451,1,0,7000,0,2,D,20
1383,arv,0,2601,1,0,7000,0,2,D,3
1384,arv,15,2730,1,0,7000,0,2,D,37
1385,arv,30,1994,1,0,7000,0,2,D,57
1386,arv,14,2291,1,0,7000,0,2,D,36
1387,arv,15,2497,1,0,7000,0,2,D,37
1388,arv,12,2680,1,0,7000,0,2,D,32
1389,arv,0,2731,1,0,7000,0,2,D,0
1390,arv,0,2151,1,0,7000,0,2,D2,0
1391,arv,2,2238,1,0,7000,0,2,D2,10
1392,arv,0,2370,1,0,7000,0,2,D2,1
1393,arv,2,2472,1,0,7000,0,2,D2,11
1394,arv,24,2516,1,0,7000,0,2,D2,49
1395,arv,2,2553,1,0,7000,0,2,D2,10
1396,arv,0,2639,1,0,7000,0,2,D2,1
1397,arv,2,2727,1,0,7000,0,2,D2,10
1398,arv,24,2777,1,0,7000,0,2,D2,50
1399,arv,2,1882,1,0,7000,0,2,D2,10
1400,arv,0,1977,1,0,7000,0,2,D2,0
1401,arv,2,2097,1,0,7000,0,2,D2,10
1402,arv,0,2188,1,0,7000,0,2,D2,0
1403,arv,2,2297,1,0,7000,0,2,D2,11
1404,arv,0,2390,1,0,7000,0,2,D2,2
1405,arv,2,2490,1,0,7000,0,2,D2,10
1406,arv,0,2590,1,0,7000,0,2,D2,0
1407,arv,1,2711,1,0,7000,0,2,D2,7
1408,arv,8,2094,1,0,7000,0,2,G,25
1409,arv,27,2465,1,0,7000,0,2,G,53
1410,arv,0,2857,1,0,7000,0,2,G,0
1411,arv,0,2016,1,0,7000,0,2,G,1
1412,arv,1,2208,1,0,7000,0,2,G,6
1413,arv,0,2456,1,0,7000,0,2,G,2
1414,arv,38,2618,1,0,7000,0,2,G,65
1415,arv,24,2710,1,0,7000,0,2,G,49
1416,arv,3,2835,1,0,7000,0,2,G,14
1417,arv,6,2085,1,0,7000,0,2,D,21
1418,arv,12,2218,1,0,7000,0,2,D,33
1419,arv,6,2375,1,0,7000,0,2,D,22
1420,arv,8,2535,1,0,7000,0,2,D,25
1421,arv,16,2644,1,0,7000,0,2,D,38
1422,arv,12,2744,1,0,7000,0,2,D,32
1423,arv,21,1971,1,0,7000,0,2,D,45
1424,arv,14,2123,1,0,7000,0,2,D,35
1425,arv,21,2265,1,0,7000,0,2,D,46
1426,arv,12,2388,1,0,7000,0,2,D,32
1427,arv,0,2596,1,0,7000,0,2,D,2
1428,arv,7,2231,1,0,7000,0,2,D2,23
1429,arv,0,2507,1,0,7000,0,2,D2,0
1430,arv,7,2760,1,0,7000,0,2,D2,23
1431,arv,0,2195,1,0,7000,0,2,D2,1
1432,arv,7,2459,1,0,7000,0,2,D2,23
1433,arv,1,2814,1,0,7000,0,2,D2,7
1434,arv,6,2135,1,0,7000,0,2,D,20
1435,arv,0,2218,1,0,7000,0,2,D,0
1436,arv,28,2796,1,0,7000,0,2,D,55
1437,arv,8,2432,1,0,7000,0,2,D,25
1438,arv,0,2527,1,0,7000,0,2,D,2
1439,arv,0,2058,1,0,7000,0,2,G2,1
1440,arv,2,2144,1,0,7000,0,2,G2,10
1441,arv,0,2226,1,0,7000,0,2,G2,1
1442,arv,2,2333,1,0,7000,0,2,G2,10
1443,arv,0,2448,1,0,7000,0,2,G2,1
1444,arv,33,2493,1,0,7000,0,2,G2,60
1445,arv,0,2553,1,0,7000,0,2,G2,0
1446,arv,2,2643,1,0,7000,0,2,G2,11
1447,arv,0,2731,1,0,7000,0,2,G2,3
1448,arv,1,2832,1,0,7000,0,2,G2,6
1449,arv,0,2238,1,0,7000,0,2,G,2
1450,arv,25,2754,1,0,7000,0,2,G,51
1451,arv,0,2380,1,0,7000,0,2,G,0
1452,arv,11,2799,1,0,7000,0,2,G,30
1453,arv,23,1860,1,0,7000,0,2,G2,48
1454,arv,2,1938,1,0,7000,0,2,G2,10
1455,arv,0,2098,1,0,7000,0,2,G2,1
1456,arv,2,2180,1,0,7000,0,2,G2,10
1457,arv,0,2290,1,0,7000,0,2,G2,2
1458,arv,2,2381,1,0,7000,0,2,G2,11
1459,arv,0,2520,1,0,7000,0,2,G2,1
1460,arv,2,2605,1,0,7000,0,2,G2,10
1461,arv,0,2753,1,0,7000,0,2,G2,0
1462,arv,2,2007,1,0,7000,0,2,G2,11
1463,arv,0,2136,1,0,7000,0,2,G2,1
1464,arv,2,2252,1,0,7000,0,2,G2,12
1465,arv,0,2342,1,0,7000,0,2,G2,1
1466,arv,2,2460,1,0,7000,0,2,G2,10
1467,arv,0,2579,1,0,7000,0,2,G2,1
1468,arv,1,2699,1,0,7000,0,2,G2,6
1469,arv,17,2055,1,0,7000,0,2,D2,39
1470,arv,5,2252,1,0,7000,0,2,D2,18
1471,arv,4,2378,1,0,7000,0,2,D2,16
1472,arv,5,2512,1,0,7000,0,2,D2,18
1473,arv,1,2765,1,0,7000,0,2,D2,7
1474,arv,7,2202,1,0,7000,0,2,D2,24
1475,arv,0,2459,1,0,7000,0,2,D2,3
1476,arv,7,2714,1,0,7000,0,2,D2,23
1477,arv,0,2119,1,0,7000,0,2,D2,0
1478,arv,7,2393,1,0,7000,0,2,D2,23
1479,arv,4,2859,1,0,7000,0,2,D2,16
1480,arv,11,2316,1,0,7000,0,2,G,30
1481,arv,0,2723,1,0,7000,0,2,G,1
1482,arv,1,2823,1,0,7000,0,2,G,9
1483,arv,11,2205,1,0,7000,0,2,G,30
1484,arv,0,2620,1,0,7000,0,2,G,0
1485,arv,1,2749,1,0,7000,0,2,G,7
1486,arv,26,1926,1,0,7000,0,2,G2,52
1487,arv,1,2071,1,0,7000,0,2,G2,7
1488,arv,21,2247,1,0,7000,0,2,G2,45
1489,arv,1,2402,1,0,7000,0,2,G2,7
1490,arv,26,2465,1,0,7000,0,2,G2,52
1491,arv,1,2614,1,0,7000,0,2,G2,7
1492,arv,9,2675,1,0,7000,0,2,G2,28
1493,arv,1,2760,1,0,7000,0,2,G2,6
1494,arv,26,2837,1,0,7000,0,2,G2,52
1495,arv,1,1913,1,0,7000,0,2,G2,7
1496,arv,29,2043,1,0,7000,0,2,G2,56
1497,arv,1,2166,1,0,7000,0,2,G2,6
1498,arv,9,2227,1,0,7000,0,2,G2,27
1499,arv,1,2294,1,0,7000,0,2,G2,8
1500,arv,9,2395,1,0,7000,0,2,G2,28
1501,arv,1,2456,1,0,7000,0,2,G2,6
1502,arv,29,2596,1,0,7000,0,2,G2,56
1503,arv,1,2729,1,0,7000,0,2,G2,6
1504,arv,9,2788,1,0,7000,0,2,G2,27
1505,arv,1,2842,1,0,7000,0,2,G2,9
1506,arv,34,2247,1,0,7000,0,2,G,61
1507,arv,3,2574,1,0,7000,0,2,G,13
1508,arv,10,2695,1,0,7000,0,2,G,29
1509,arv,3,2090,1,0,7000,0,2,G,14
1510,arv,34,2430,1,0,7000,0,2,G,61
1511,arv,3,2770,1,0,7000,0,2,G,13
1512,arv,18,2419,1,0,7000,0,2,D2,41
1513,arv,35,2840,1,0,7000,0,2,D2,62
1514,arv,18,2274,1,0,7000,0,2,D2,40
1515,arv,1,2811,1,0,7000,0,2,D2,6
1516,arv,24,1911,1,0,7000,0,2,D2,49
1517,arv,18,2472,1,0,7000,0,2,D2,40
1518,arv,4,2819,1,0,7000,0,2,D2,16
1519,arv,3,2486,1,0,7000,0,2,D,13
1520,arv,40,2571,1,0,7000,0,2,D,67
1521,arv,41,2721,1,0,7000,0,2,D,68
1522,arv,3,1980,1,0,7000,0,2,D,13
1523,arv,39,2616,1,0,7000,0,2,D,66
1524,arv,31,1929,1,0,7000,0,2,G2,58
1525,arv,42,2123,1,0,7000,0,2,G2,69
1526,arv,6,2350,1,0,7000,0,2,G2,21
1527,arv,2,2610,1,0,7000,0,2,G2,12
1528,arv,0,2800,1,0,7000,0,2,G2,1
1529,arv,12,1932,1,0,7000,0,2,G2,32
1530,arv,1,2086,1,0,7000,0,2,G2,6
1531,arv,43,2173,1,0,7000,0,2,G2,70
1532,arv,1,2286,1,0,7000,0,2,G2,6
1533,arv,14,2482,1,0,7000,0,2,G2,35
1534,arv,1,2654,1,0,7000,0,2,G2,6
1535,arv,1,2127,1,0,7000,0,2,D,7
1536,arv,9,2196,1,0,7000,0,2,D,27
1537,arv,1,2263,1,0,7000,0,2,D,7
1538,arv,29,2441,1,0,7000,0,2,D,56
1539,arv,1,2586,1,0,7000,0,2,D,6
1540,arv,26,2703,1,0,7000,0,2,D,52
1541,arv,23,2191,1,0,7000,0,2,G,48
1542,arv,27,2532,1,0,7000,0,2,G,54
1543,arv,1,2832,1,0,7000,0,2,G,7
1544,arv,5,2166,1,0,7000,0,2,G,19
1545,arv,27,2402,1,0,7000,0,2,G,53
1546,arv,5,2607,1,0,7000,0,2,G,18
1547,arv,4,2714,1,0,7000,0,2,G,16
1548,arv,5,2148,1,0,7000,0,2,D2,18
1549,arv,4,2260,1,0,7000,0,2,D2,16
1550,arv,5,2381,1,0,7000,0,2,D2,18
1551,arv,17,2560,1,0,7000,0,2,D2,39
1552,arv,4,2666,1,0,7000,0,2,D2,17
1553,arv,35,2758,1,0,7000,0,2,D2,62
1554,arv,5,2112,1,0,7000,0,2,D2,18
1555,arv,1,2386,1,0,7000,0,2,D2,6
1556,arv,5,2636,1,0,7000,0,2,D2,18
1557,arv,4,2738,1,0,7000,0,2,D2,17
1558,arv,25,2282,1,0,7000,0,2,G,51
1559,arv,1,2817,1,0,7000,0,2,G,8
1560,arv,10,2071,1,0,7000,0,2,D2,29
1561,arv,3,2167,1,0,7000,0,2,D2,14
1562,arv,10,2275,1,0,7000,0,2,D2,29
1563,arv,3,2391,1,0,7000,0,2,D2,13
1564,arv,10,2506,1,0,7000,0,2,D2,29
1565,arv,3,2615,1,0,7000,0,2,D2,13
1566,arv,10,2768,1,0,7000,0,2,D2,29
1567,arv,10,1950,1,0,7000,0,2,D2,29
1568,arv,3,2066,1,0,7000,0,2,D2,13
1569,arv,10,2186,1,0,7000,0,2,D2,29
1570,arv,3,2304,1,0,7000,0,2,D2,13
1571,arv,10,2406,1,0,7000,0,2,D2,29
1572,arv,3,2502,1,0,7000,0,2,D2,14
1573,arv,10,2604,1,0,7000,0,2,D2,29
1574,arv,3,2719,1,0,7000,0,2,D2,14
1575,arv,19,1979,1,0,7000,0,2,G2,42
1576,arv,3,2151,1,0,7000,0,2,G2,13
1577,arv,44,2265,1,0,7000,0,2,G2,71
1578,arv,3,2397,1,0,7000,0,2,G2,14
1579,arv,19,2551,1,0,7000,0,2,G2,43
1580,arv,3,2697,1,0,7000,0,2,G2,13
1581,arv,19,2849,1,0,7000,0,2,G2,42
1582,arv,3,2038,1,0,7000,0,2,G2,13
1583,arv,19,2177,1,0,7000,0,2,G2,42
1584,arv,3,2332,1,0,7000,0,2,G2,13
1585,arv,19,2492,1,0,7000,0,2,G2,42
1586,arv,3,2727,1,0,7000,0,2,G2,13
1587,arv,4,2133,1,0,7000,0,2,G2,16
1588,arv,13,2353,1,0,7000,0,2,G2,34
1589,arv,8,2810,1,0,7000,0,2,G2,25
